variant,variant_label,base_method,rebalance_date,asset,sector,signal_source_date,lagged_sector_signal,sector_signal_z,tilt_multiplier,base_target_weight,target_weight,pretrade_weight,turnover,transaction_cost,tilt_strength
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,GE,Industrials,2022-05-31,0.298388,1.2061269037809241,1.2728078693836542,2.27975364736412e-18,2.7832352616623483e-18,1.5944143961822042e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,GILD,Healthcare,2022-05-31,0.32664666666666664,1.50223090751384,1.3504612239908287,0.1,0.1,0.10671248471714836,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,GS,Financials,2022-05-31,0.06108333333333334,-1.2804328031351278,0.7740749614781623,1.6587411329426873e-19,1.2315747636520222e-19,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,INTC,Tech,2022-05-31,0.2941422222222222,1.161638187671639,1.2615329866824703,0.0,0.0,4.635510983963789e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,KO,Consumer,2022-05-31,0.13059444444444446,-0.55207153447689,0.8954630619115989,0.0,0.0,0.09578672433591949,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,MMM,Industrials,2022-05-31,0.298388,1.2061269037809241,1.2728078693836542,4.47474077760984e-18,5.4629833944741666e-18,4.883077662534415e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,MRK,Healthcare,2022-05-31,0.32664666666666664,1.50223090751384,1.3504612239908287,0.07761792215764741,0.1,0.06182371226355014,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,MS,Financials,2022-05-31,0.06108333333333334,-1.2804328031351278,0.7740749614781623,7.436065653300728e-19,5.521097064264573e-19,1.7392594444552365e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,NEE,Utilities,2022-05-31,0.21101166666666665,0.2905677078468677,1.0598353242450052,7.021565147795636e-19,7.137916564224238e-19,9.418442461103246e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,NEM,Materials,2022-05-31,0.07277,-1.1579759005816217,0.7932671886465139,0.06764992749258707,0.05147376953282603,0.03877604150036626,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,NKE,Consumer,2022-05-31,0.13059444444444446,-0.55207153447689,0.8954630619115989,1.3084866368389554e-18,1.1238700930573285e-18,5.7466320957359065e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,NUE,Materials,2022-05-31,0.07277,-1.1579759005816217,0.7932671886465139,4.634886530337917e-19,3.5266125170578513e-19,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,NVDA,Tech,2022-05-31,0.2941422222222222,1.161638187671639,1.2615329866824703,1.7302917149678371e-18,2.0937126946619766e-18,3.768023291905995e-19,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,O,RealEstate,2022-05-31,0.095115,-0.9238373249206323,0.8312975671716627,0.0,0.0,0.0025573151932971163,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,OXY,Energy,2022-05-31,0.22741289377289378,0.462425392060089,1.0968967739964686,0.0,0.0,3.667007217543901e-19,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,PLD,RealEstate,2022-05-31,0.095115,-0.9238373249206323,0.8312975671716627,0.0,0.0,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,PSA,RealEstate,2022-05-31,0.095115,-0.9238373249206323,0.8312975671716627,4.990534710973742e-19,3.9792638556862603e-19,4.525459294588439e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,QCOM,Tech,2022-05-31,0.2941422222222222,1.161638187671639,1.2615329866824703,2.9508478391818115e-18,3.5706277314202264e-18,2.3237272865265718e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,SBUX,Consumer,2022-05-31,0.13059444444444446,-0.55207153447689,0.8954630619115989,0.0,0.0,3.636692579398541e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,SHW,Materials,2022-05-31,0.07277,-1.1579759005816217,0.7932671886465139,0.066884638219071,0.05089147291920103,0.059274788061180264,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,SLB,Energy,2022-05-31,0.22741289377289378,0.462425392060089,1.0968967739964686,0.0,0.0,3.366490504986438e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,SO,Utilities,2022-05-31,0.21101166666666665,0.2905677078468677,1.0598353242450052,0.08980611575057214,0.09129425529661203,0.09067534147323113,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,T,Comm,2022-05-31,0.11564933333333334,-0.7086715357590909,0.8678518078752642,0.0,0.0,1.5704652523605232e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,TMUS,Comm,2022-05-31,0.11564933333333334,-0.7086715357590909,0.8678518078752642,7.43126801034157e-19,6.185967643558345e-19,4.3931842047258315e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,TTWO,Comm,2022-05-31,0.11564933333333334,-0.7086715357590909,0.8678518078752642,0.024602544935796503,0.020479754829220875,0.037754609300542294,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,UPS,Industrials,2022-05-31,0.298388,1.2061269037809241,1.2728078693836542,0.005009248528068881,0.00611553671769375,3.0514134067308194e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,USB,Financials,2022-05-31,0.06108333333333334,-1.2804328031351278,0.7740749614781623,0.002155767546618642,0.0016006047320991398,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,V,Financials,2022-05-31,0.06108333333333334,-1.2804328031351278,0.7740749614781623,0.0,0.0,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,WFC,Financials,2022-05-31,0.06108333333333334,-1.2804328031351278,0.7740749614781623,0.0,0.0,1.0983004795456473e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,WMT,Consumer,2022-05-31,0.13059444444444446,-0.55207153447689,0.8954630619115989,0.09044137108561089,0.07768084845235447,0.08239630909088676,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,XOM,Energy,2022-05-31,0.22741289377289378,0.462425392060089,1.0968967739964686,0.0,0.0,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,ABBV,Healthcare,2022-06-30,0.04474,-0.7166279978158473,0.8664719000887942,0.05671254528025751,0.05175818812542605,0.11082376054270301,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,ABT,Healthcare,2022-06-30,0.04474,-0.7166279978158473,0.8664719000887942,0.0,0.0,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,ADBE,Tech,2022-06-30,0.12980755555555554,0.2902863487533997,1.0597756870617563,0.0,0.0,0.009122337288627685,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,AEP,Utilities,2022-06-30,0.14246,0.44004882572925874,1.0919987855035425,0.012109272730381489,0.013927900604267782,0.025322715552055522,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,AMD,Tech,2022-06-30,0.12980755555555554,0.2902863487533997,1.0597756870617563,0.0,0.0,4.812830524396378e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,AMGN,Healthcare,2022-06-30,0.04474,-0.7166279978158473,0.8664719000887942,0.09789771136455443,0.08934545499263934,0.08068166670592515,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,AMT,RealEstate,2022-06-30,0.034,-0.8437535512836577,0.8447194570370897,7.314710971158088e-18,6.508113387955529e-18,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,BA,Industrials,2022-06-30,0.2588933333333333,1.8182287086065456,1.4385645004945036,6.035451051960328e-18,9.145016931190627e-18,3.2365556469403427e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,CAT,Industrials,2022-06-30,0.2588933333333333,1.8182287086065456,1.4385645004945036,0.002651892733262213,0.004018192465914764,0.02017378170405493,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,CCI,RealEstate,2022-06-30,0.034,-0.8437535512836577,0.8447194570370897,9.289388313985106e-20,8.265041871174914e-20,1.983771864826106e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,CMCSA,Comm,2022-06-30,0.1959216666666667,1.0728555263169306,1.2393302407447524,3.498552376065506e-18,4.5668933507868504e-18,4.663438212316064e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,COP,Energy,2022-06-30,-0.04983449999999999,-1.8360726585645848,0.6926610313462606,2.964308906918974e-18,2.162667017418219e-18,3.0446305620624865e-19,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,CVX,Energy,2022-06-30,-0.04983449999999999,-1.8360726585645848,0.6926610313462606,0.04631467033586117,0.03378973416845142,0.033092517134049156,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,D,Utilities,2022-06-30,0.14246,0.44004882572925874,1.0919987855035425,0.0,0.0,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,DD,Materials,2022-06-30,0.04427,-0.7221912203605281,0.8655083610246407,7.011977129508814e-18,6.3923007719418104e-18,1.9214953168518398e-19,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,DIS,Consumer,2022-06-30,0.11716798534798537,0.14067625953248666,1.028534786305062,0.05060531239588444,0.054822714770413575,0.04398218469209736,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,DOW,Materials,2022-06-30,0.04427,-0.7221912203605281,0.8655083610246407,2.5733661019141704e-18,2.3459474861275157e-18,1.4407252638504833e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,DUK,Utilities,2022-06-30,0.14246,0.44004882572925874,1.0919987855035425,0.1,0.1,0.10160199816107915,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,EA,Comm,2022-06-30,0.1959216666666667,1.0728555263169306,1.2393302407447524,0.0920959270290569,0.1,0.07223015106426998,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,GE,Industrials,2022-06-30,0.2588933333333333,1.8182287086065456,1.4385645004945036,2.042189188319413e-18,3.0943594013258575e-18,2.4165364188671016e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,GILD,Healthcare,2022-06-30,0.04474,-0.7166279978158473,0.8664719000887942,0.1,0.09126408957603929,0.10290548652527953,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,GS,Financials,2022-06-30,0.1354057142857143,0.3565497590859963,1.0739140358950983,6.6012028626387914e-18,7.466860551613425e-18,1.193423501414666e-19,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,INTC,Tech,2022-06-30,0.12980755555555554,0.2902863487533997,1.0597756870617563,1.7092408883796932e-18,1.9079310159466714e-18,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,KO,Consumer,2022-06-30,0.11716798534798537,0.14067625953248666,1.028534786305062,0.03830670762106727,0.04149915505460235,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,MMM,Industrials,2022-06-30,0.2588933333333333,1.8182287086065456,1.4385645004945036,0.014863109080524975,0.022520832829451217,5.0496780788584736e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,MRK,Healthcare,2022-06-30,0.04474,-0.7166279978158473,0.8664719000887942,0.06881475202012509,0.06280315692517627,0.10650230232062463,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,MS,Financials,2022-06-30,0.1354057142857143,0.3565497590859963,1.0739140358950983,2.6638760521437674e-18,3.0132070505993777e-18,5.198445195609612e-19,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,NEE,Utilities,2022-06-30,0.14246,0.44004882572925874,1.0919987855035425,3.918149960652355e-18,4.506596260538803e-18,7.789454238299373e-19,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,NEM,Materials,2022-06-30,0.04427,-0.7221912203605281,0.8655083610246407,0.0684550903052489,0.06240544122143216,0.04866576936609969,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,NKE,Consumer,2022-06-30,0.11716798534798537,0.14067625953248666,1.028534786305062,3.7464091874808474e-19,4.058631645068609e-19,1.0330923896052568e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,NUE,Materials,2022-06-30,0.04427,-0.7221912203605281,0.8655083610246407,6.962940801703387e-18,6.347597979805668e-18,2.978019323099933e-19,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,NVDA,Tech,2022-06-30,0.12980755555555554,0.2902863487533997,1.0597756870617563,0.0,0.0,1.81294718111822e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,O,RealEstate,2022-06-30,0.034,-0.8437535512836577,0.8447194570370897,0.01042387591648594,0.009274428842638025,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,OXY,Energy,2022-06-30,-0.04983449999999999,-1.8360726585645848,0.6926610313462606,0.0,0.0,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,PLD,RealEstate,2022-06-30,0.034,-0.8437535512836577,0.8447194570370897,2.243200901909003e-18,1.995841787755086e-18,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,PSA,RealEstate,2022-06-30,0.034,-0.8437535512836577,0.8447194570370897,1.9171415498074312e-18,1.7057371967401413e-18,4.039800823124263e-19,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,QCOM,Tech,2022-06-30,0.12980755555555554,0.2902863487533997,1.0597756870617563,1.679296193238855e-19,1.874505409871665e-19,3.4138526953190174e-18,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,SBUX,Consumer,2022-06-30,0.11716798534798537,0.14067625953248666,1.028534786305062,0.0,0.0,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,SHW,Materials,2022-06-30,0.04427,-0.7221912203605281,0.8655083610246407,0.03755102481408487,0.03423249113236844,0.045333104280119954,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,SLB,Energy,2022-06-30,-0.04983449999999999,-1.8360726585645848,0.6926610313462606,1.9150716350742685e-18,1.3971763372910541e-18,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,SO,Utilities,2022-06-30,0.14246,0.44004882572925874,1.0919987855035425,0.06361115825653388,0.07316458298081788,0.09175382234470109,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,T,Comm,2022-06-30,0.1959216666666667,1.0728555263169306,1.2393302407447524,3.80717820208483e-18,4.969763189858359e-18,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,TMUS,Comm,2022-06-30,0.1959216666666667,1.0728555263169306,1.2393302407447524,0.0,0.0,6.658219781512736e-19,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,TTWO,Comm,2022-06-30,0.1959216666666667,1.0728555263169306,1.2393302407447524,0.0229171828009235,0.029915324540604988,0.02148769498683599,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,UPS,Industrials,2022-06-30,0.2588933333333333,1.8182287086065456,1.4385645004945036,0.016669767315747406,0.0252583117697564,0.006531631736477253,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,USB,Financials,2022-06-30,0.1354057142857143,0.3565497590859963,1.0739140358950983,7.533408919651503e-19,8.521312714033538e-19,0.0014947199273617879,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,V,Financials,2022-06-30,0.1354057142857143,0.3565497590859963,1.0739140358950983,0.0,0.0,0.0,0.1838654268365965,0.00018386542683659652,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-07-01,WFC,Financials,2022-06-30,0.1354057142857143,0.3565497590859963,1.0739140358950983,0.0,0.0,0.0,0.1838654268365965,0.00018386542683659652,0.2
